Seq,ClothingID,Age,TitleLength,ReviewTextLength,Rating,RecommendedIND,DepartmentName,ClassName
357.0,907.0,51.0,20.0,174.0,5.0,Y,Tops,Fine gauge
358.0,862.0,34.0,20.0,340.0,3.0,N,Tops,Knits
359.0,836.0,37.0,26.0,470.0,3.0,Y,Tops,Blouses
360.0,936.0,50.0,20.0,499.0,4.0,Y,Tops,Sweaters
361.0,895.0,36.0,24.0,320.0,5.0,Y,Tops,Fine gauge
362.0,836.0,65.0,12.0,320.0,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
363.0,580.0,60.0,20.0,23.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,8.0,null,null,null,null
364.0,895.0,46.0,18.0,126.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
365.0,862.0,38.0,14.0,110.0,4.0,Y,Tops,Knits
366.0,862.0,37.0,37.0,500.0,5.0,Y,Tops,Knits
367.0,844.0,46.0,48.0,473.0,5.0,Y,Tops,Blouses
368.0,836.0,29.0,0.0,208.0,2.0,N,Tops,Blouses
369.0,895.0,39.0,16.0,291.0,5.0,Y,Tops,Fine gauge
370.0,836.0,25.0,0.0,131.0,5.0,Y,Tops,Blouses
371.0,895.0,64.0,22.0,500.0,5.0,Y,Tops,Fine gauge
372.0,895.0,57.0,7.0,284.0,5.0,Y,Tops,Fine gauge
373.0,895.0,44.0,22.0,499.0,5.0,Y,Tops,Fine gauge
374.0,836.0,44.0,12.0,500.0,5.0,Y,Tops,Blouses
375.0,859.0,26.0,7.0,301.0,4.0,Y,Tops,Knits
376.0,862.0,37.0,9.0,170.0,3.0,N,Tops,Knits
377.0,1049.0,48.0,35.0,225.0,5.0,Y,Bottoms,Pants
378.0,862.0,35.0,0.0,329.0,5.0,Y,Tops,Knits
379.0,1089.0,67.0,24.0,158.0,5.0,Y,Dresses,Dresses
380.0,1089.0,24.0,21.0,502.0,4.0,Y,Dresses,Dresses
381.0,1104.0,59.0,12.0,253.0,3.0,N,Dresses,Dresses
382.0,127.0,47.0,13.0,191.0,4.0,Y,Intimate,Lounge
383.0,1104.0,42.0,19.0,351.0,3.0,Y,Dresses,Dresses
384.0,936.0,29.0,46.0,326.0,5.0,Y,Tops,Sweaters
385.0,902.0,54.0,22.0,306.0,4.0,Y,Tops,Fine gauge
386.0,995.0,41.0,15.0,500.0,2.0,N,Bottoms,Skirts
387.0,936.0,62.0,10.0,500.0,5.0,Y,Tops,Sweaters
388.0,127.0,29.0,20.0,258.0,4.0,Y,Intimate,Lounge
389.0,1104.0,38.0,12.0,345.0,1.0,N,Dresses,Dresses
390.0,1086.0,25.0,19.0,500.0,4.0,Y,Dresses,Dresses
391.0,936.0,33.0,15.0,426.0,5.0,Y,Tops,Sweaters
392.0,746.0,34.0,27.0,368.0,3.0,Y,Intimate,Intimates
393.0,1081.0,53.0,40.0,279.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
394.0,127.0,46.0,15.0,293.0,3.0,Y,Intimate,Lounge
395.0,936.0,33.0,23.0,359.0,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
396.0,127.0,40.0,27.0,298.0,3.0,N,Intimate,Lounge
397.0,1035.0,32.0,19.0,189.0,5.0,Y,Bottoms,Jeans
398.0,902.0,38.0,19.0,500.0,4.0,Y,Tops,Fine gauge
399.0,995.0,62.0,31.0,240.0,5.0,Y,Bottoms,Skirts
400.0,1104.0,35.0,0.0,0.0,5.0,Y,Dresses,Dresses
401.0,1089.0,34.0,7.0,217.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
402.0,1086.0,26.0,0.0,235.0,3.0,N,Dresses,Dresses
403.0,902.0,31.0,0.0,500.0,2.0,Y,Tops,Fine gauge
404.0,902.0,58.0,16.0,198.0,5.0,Y,Tops,Fine gauge
405.0,1094.0,40.0,22.0,361.0,5.0,Y,Dresses,Dresses
406.0,1086.0,22.0,20.0,332.0,3.0,N,Dresses,Dresses
407.0,936.0,55.0,25.0,330.0,5.0,Y,Tops,Sweaters
408.0,1036.0,66.0,31.0,404.0,4.0,Y,Bottoms,Jeans
409.0,936.0,39.0,12.0,249.0,5.0,Y,Tops,Sweaters
410.0,1094.0,30.0,20.0,502.0,5.0,Y,Dresses,Dresses
411.0,1094.0,53.0,23.0,418.0,5.0,Y,Dresses,Dresses
412.0,1086.0,23.0,25.0,334.0,5.0,Y,Dresses,Dresses
413.0,127.0,37.0,0.0,195.0,5.0,Y,Intimate,Lounge
414.0,127.0,51.0,16.0,126.0,5.0,Y,Intimate,Lounge
415.0,1083.0,37.0,33.0,497.0,4.0,Y,Dresses,Dresses
416.0,872.0,35.0,17.0,500.0,5.0,Y,Tops,Knits
417.0,1083.0,35.0,6.0,244.0,2.0,N,Dresses,Dresses
418.0,831.0,40.0,11.0,128.0,5.0,Y,Tops,Blouses
419.0,1080.0,32.0,25.0,419.0,3.0,Y,Dresses,Dresses
420.0,1077.0,68.0,16.0,263.0,5.0,Y,Dresses,Dresses
421.0,872.0,65.0,0.0,185.0,4.0,Y,Tops,Knits
422.0,964.0,37.0,14.0,445.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
423.0,1089.0,39.0,18.0,381.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,7.0,null,null,null,null
424.0,872.0,22.0,24.0,278.0,4.0,Y,Tops,Knits
425.0,1083.0,50.0,0.0,0.0,5.0,Y,Dresses,Dresses
426.0,829.0,33.0,12.0,382.0,4.0,Y,Tops,Blouses
427.0,964.0,33.0,9.0,207.0,5.0,Y,Jackets,Jackets
428.0,1089.0,38.0,0.0,198.0,5.0,Y,Dresses,Dresses
429.0,829.0,32.0,0.0,269.0,5.0,Y,Tops,Blouses
430.0,829.0,51.0,28.0,183.0,5.0,Y,Tops,Blouses
431.0,967.0,56.0,18.0,500.0,5.0,Y,Jackets,Jackets
432.0,829.0,38.0,21.0,344.0,4.0,Y,Tops,Blouses
433.0,829.0,35.0,36.0,273.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
434.0,872.0,48.0,14.0,500.0,4.0,Y,Tops,Knits
435.0,872.0,31.0,0.0,271.0,4.0,Y,Tops,Knits
436.0,149.0,38.0,35.0,498.0,4.0,Y,Intimate,Lounge
437.0,964.0,58.0,16.0,248.0,5.0,Y,Jackets,Jackets
438.0,1030.0,63.0,12.0,409.0,5.0,Y,Bottoms,Jeans
439.0,964.0,40.0,19.0,321.0,5.0,Y,Jackets,Jackets
440.0,1083.0,41.0,31.0,416.0,4.0,N,Dresses,Dresses
441.0,872.0,60.0,8.0,281.0,4.0,Y,Tops,Knits
442.0,872.0,60.0,7.0,90.0,5.0,Y,Tops,Knits
443.0,829.0,48.0,9.0,305.0,4.0,Y,Tops,Blouses
444.0,872.0,70.0,18.0,111.0,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
445.0,964.0,27.0,18.0,309.0,5.0,Y,Jackets,Jackets
446.0,1089.0,32.0,0.0,350.0,3.0,Y,Dresses,Dresses
447.0,872.0,26.0,22.0,472.0,3.0,N,Tops,Knits
448.0,872.0,51.0,17.0,137.0,5.0,Y,Tops,Knits
449.0,872.0,48.0,4.0,58.0,5.0,Y,Tops,Knits
450.0,1077.0,30.0,39.0,502.0,2.0,N,Dresses,Dresses
451.0,967.0,56.0,12.0,413.0,4.0,Y,Jackets,Jackets
452.0,872.0,27.0,23.0,497.0,5.0,Y,Tops,Knits
453.0,964.0,44.0,11.0,141.0,5.0,Y,Jackets,Jackets
454.0,872.0,39.0,8.0,210.0,5.0,Y,Tops,Knits
455.0,234.0,33.0,0.0,0.0,5.0,Y,Intimate,Swim
456.0,149.0,33.0,31.0,254.0,4.0,Y,Intimate,Lounge
457.0,829.0,60.0,20.0,335.0,4.0,Y,Tops,Blouses
458.0,829.0,44.0,45.0,462.0,4.0,Y,Tops,Blouses
459.0,872.0,71.0,0.0,274.0,5.0,Y,Tops,Knits
460.0,872.0,44.0,0.0,348.0,5.0,Y,Tops,Knits
461.0,850.0,52.0,22.0,495.0,5.0,Y,Tops,Blouses
462.0,850.0,23.0,50.0,502.0,3.0,N,Tops,Blouses
463.0,724.0,69.0,31.0,270.0,4.0,Y,Intimate,Intimates
464.0,833.0,48.0,22.0,386.0,5.0,Y,Tops,Blouses
465.0,862.0,35.0,31.0,500.0,5.0,Y,Tops,Knits
466.0,850.0,59.0,0.0,157.0,5.0,Y,Tops,Blouses
467.0,1078.0,61.0,20.0,177.0,5.0,Y,Dresses,Dresses
468.0,850.0,45.0,13.0,41.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
469.0,1104.0,25.0,32.0,203.0,5.0,Y,Dresses,Dresses
470.0,1078.0,33.0,15.0,457.0,3.0,N,Dresses,Dresses
471.0,984.0,40.0,8.0,140.0,4.0,Y,Jackets,Jackets
472.0,850.0,68.0,34.0,143.0,5.0,Y,Tops,Blouses
473.0,204.0,30.0,41.0,131.0,5.0,Y,Intimate,Intimates
474.0,1078.0,20.0,29.0,500.0,5.0,Y,Dresses,Dresses
475.0,862.0,42.0,12.0,500.0,2.0,N,Tops,Knits
476.0,1078.0,52.0,9.0,82.0,5.0,Y,Dresses,Dresses
477.0,984.0,42.0,17.0,500.0,5.0,Y,Jackets,Jackets
478.0,1008.0,24.0,18.0,94.0,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
479.0,841.0,43.0,21.0,500.0,4.0,Y,Tops,Blouses
480.0,1104.0,51.0,17.0,169.0,3.0,N,Dresses,Dresses
481.0,850.0,39.0,21.0,428.0,5.0,Y,Tops,Blouses
482.0,1081.0,39.0,32.0,476.0,5.0,Y,Dresses,Dresses
483.0,833.0,39.0,0.0,386.0,4.0,Y,Tops,Blouses
484.0,850.0,57.0,22.0,216.0,4.0,Y,Tops,Blouses
485.0,862.0,35.0,10.0,220.0,4.0,Y,Tops,Knits
486.0,1078.0,46.0,37.0,500.0,5.0,Y,Dresses,Dresses
487.0,850.0,51.0,25.0,428.0,5.0,Y,Tops,Blouses
488.0,850.0,39.0,0.0,77.0,5.0,Y,Tops,Blouses
489.0,831.0,55.0,28.0,290.0,5.0,Y,Tops,Blouses
490.0,833.0,42.0,6.0,248.0,5.0,Y,Tops,Blouses
491.0,984.0,40.0,11.0,304.0,4.0,Y,Jackets,Jackets
492.0,1078.0,31.0,21.0,367.0,4.0,Y,Dresses,Dresses
493.0,1104.0,39.0,0.0,0.0,5.0,Y,Dresses,Dresses
494.0,1081.0,59.0,26.0,499.0,5.0,Y,Dresses,Dresses
495.0,833.0,53.0,24.0,499.0,4.0,Y,Tops,Blouses
496.0,850.0,41.0,21.0,452.0,5.0,Y,Tops,Blouses
497.0,1078.0,49.0,0.0,106.0,5.0,Y,Dresses,Dresses
498.0,850.0,33.0,4.0,110.0,3.0,N,Tops,Blouses
499.0,1078.0,36.0,24.0,154.0,2.0,N,Dresses,Dresses
500.0,850.0,29.0,14.0,500.0,3.0,Y,Tops,Blouses
501.0,850.0,49.0,24.0,500.0,4.0,Y,Tops,Blouses
502.0,1078.0,39.0,15.0,56.0,5.0,Y,Dresses,Dresses
503.0,948.0,40.0,9.0,359.0,2.0,Y,Tops,Sweaters
504.0,850.0,57.0,31.0,500.0,5.0,Y,Tops,Blouses
505.0,833.0,56.0,0.0,237.0,4.0,Y,Tops,Blouses
506.0,1078.0,51.0,22.0,500.0,3.0,Y,Dresses,Dresses
507.0,850.0,58.0,11.0,470.0,5.0,Y,Tops,Blouses
508.0,1078.0,67.0,26.0,394.0,4.0,Y,Dresses,Dresses
509.0,1078.0,36.0,18.0,273.0,5.0,Y,Dresses,Dresses
510.0,850.0,27.0,28.0,398.0,5.0,Y,Tops,Blouses
511.0,948.0,60.0,17.0,206.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,2.0,null,1.0,4.0,null,null,null,null
512.0,1078.0,49.0,50.0,259.0,5.0,Y,Dresses,Dresses
513.0,850.0,49.0,22.0,243.0,3.0,Y,Tops,Blouses
514.0,1081.0,35.0,21.0,493.0,5.0,Y,Dresses,Dresses
515.0,833.0,60.0,6.0,393.0,5.0,Y,Tops,Blouses
516.0,1081.0,53.0,9.0,116.0,5.0,Y,Dresses,Dresses
517.0,850.0,38.0,33.0,500.0,4.0,Y,Tops,Blouses
518.0,850.0,48.0,19.0,60.0,2.0,N,Tops,Blouses
519.0,850.0,37.0,0.0,0.0,5.0,Y,Tops,Blouses
520.0,984.0,42.0,15.0,499.0,5.0,Y,Jackets,Jackets
521.0,850.0,50.0,0.0,167.0,4.0,Y,Tops,Blouses
522.0,1104.0,41.0,17.0,500.0,5.0,Y,Dresses,Dresses
523.0,1104.0,39.0,0.0,0.0,1.0,N,Dresses,Dresses
524.0,1104.0,26.0,11.0,91.0,5.0,Y,Dresses,Dresses
525.0,1078.0,25.0,13.0,169.0,5.0,Y,Dresses,Dresses
526.0,850.0,34.0,24.0,73.0,5.0,Y,Tops,Blouses
527.0,850.0,25.0,0.0,0.0,5.0,Y,Tops,Blouses
528.0,984.0,31.0,11.0,230.0,3.0,Y,Jackets,Jackets
529.0,1078.0,47.0,20.0,363.0,5.0,Y,Dresses,Dresses
530.0,984.0,61.0,8.0,151.0,5.0,Y,Jackets,Jackets
531.0,850.0,52.0,28.0,311.0,5.0,Y,Tops,Blouses
532.0,833.0,56.0,24.0,214.0,3.0,Y,Tops,Blouses
533.0,1078.0,68.0,0.0,436.0,3.0,Y,Dresses,Dresses
534.0,850.0,39.0,12.0,88.0,5.0,Y,Tops,Blouses
535.0,1081.0,40.0,20.0,449.0,4.0,Y,Dresses,Dresses
536.0,984.0,53.0,0.0,0.0,5.0,Y,Jackets,Jackets
537.0,850.0,45.0,34.0,436.0,5.0,Y,Tops,Blouses
538.0,850.0,28.0,9.0,157.0,4.0,Y,Tops,Blouses
539.0,1104.0,33.0,24.0,500.0,5.0,Y,Dresses,Dresses
540.0,1078.0,71.0,10.0,114.0,5.0,Y,Dresses,Dresses
541.0,984.0,46.0,0.0,75.0,5.0,Y,Jackets,Jackets
542.0,984.0,56.0,0.0,0.0,5.0,Y,Jackets,Jackets
543.0,1078.0,36.0,10.0,500.0,4.0,Y,Dresses,Dresses
544.0,1104.0,35.0,9.0,282.0,5.0,Y,Dresses,Dresses
545.0,984.0,58.0,29.0,409.0,5.0,Y,Jackets,Jackets
546.0,1078.0,53.0,16.0,306.0,5.0,Y,Dresses,Dresses
547.0,984.0,64.0,13.0,500.0,5.0,Y,Jackets,Jackets
548.0,833.0,45.0,24.0,204.0,3.0,N,Tops,Blouses
549.0,850.0,44.0,19.0,124.0,5.0,Y,Tops,Blouses
550.0,1078.0,52.0,20.0,296.0,3.0,N,Dresses,Dresses
551.0,1078.0,49.0,0.0,500.0,2.0,Y,Dresses,Dresses
552.0,984.0,52.0,0.0,94.0,5.0,Y,Jackets,Jackets
553.0,850.0,56.0,31.0,167.0,4.0,Y,Tops,Blouses
554.0,1078.0,45.0,0.0,0.0,5.0,Y,Dresses,Dresses
555.0,984.0,35.0,29.0,499.0,5.0,Y,Jackets,Jackets
556.0,831.0,38.0,14.0,226.0,4.0,Y,Tops,Blouses
557.0,1086.0,32.0,20.0,176.0,4.0,Y,Dresses,Dresses
558.0,1044.0,39.0,0.0,180.0,5.0,Y,Bottoms,Pants
559.0,820.0,32.0,4.0,140.0,4.0,Y,Tops,Blouses
560.0,1094.0,35.0,14.0,500.0,5.0,Y,Dresses,Dresses
561.0,1094.0,34.0,12.0,383.0,5.0,Y,Dresses,Dresses
562.0,995.0,48.0,0.0,0.0,5.0,Y,Bottoms,Skirts
563.0,1094.0,36.0,34.0,494.0,4.0,Y,Dresses,Dresses
564.0,1060.0,40.0,27.0,500.0,5.0,Y,Bottoms,Pants
565.0,833.0,47.0,0.0,345.0,1.0,N,Tops,Blouses
566.0,1037.0,41.0,30.0,191.0,4.0,Y,Bottoms,Jeans
567.0,875.0,33.0,14.0,208.0,5.0,Y,Tops,Knits
568.0,875.0,33.0,9.0,471.0,4.0,Y,Tops,Knits
569.0,820.0,39.0,4.0,496.0,5.0,Y,Tops,Blouses
570.0,1037.0,54.0,22.0,243.0,4.0,Y,Bottoms,Jeans
571.0,820.0,44.0,0.0,0.0,4.0,Y,Tops,Blouses
572.0,1037.0,39.0,0.0,139.0,5.0,Y,Bottoms,Jeans
573.0,820.0,24.0,13.0,133.0,5.0,Y,Tops,Blouses
574.0,833.0,65.0,0.0,0.0,1.0,N,Tops,Blouses
575.0,1094.0,64.0,31.0,500.0,5.0,Y,Dresses,Dresses
576.0,833.0,40.0,15.0,252.0,5.0,Y,Tops,Blouses
577.0,995.0,39.0,17.0,206.0,4.0,Y,Bottoms,Skirts
578.0,1094.0,42.0,24.0,500.0,3.0,N,Dresses,Dresses
579.0,875.0,34.0,15.0,349.0,2.0,N,Tops,Knits
580.0,1037.0,38.0,0.0,0.0,3.0,N,Bottoms,Jeans
581.0,875.0,29.0,21.0,332.0,2.0,N,Tops,Knits
582.0,833.0,49.0,25.0,492.0,3.0,N,Tops,Blouses
583.0,1060.0,39.0,10.0,212.0,3.0,N,Bottoms,Pants
584.0,1094.0,48.0,11.0,196.0,4.0,Y,Dresses,Dresses
585.0,835.0,66.0,7.0,500.0,5.0,Y,Tops,Blouses
586.0,1094.0,25.0,15.0,404.0,4.0,Y,Dresses,Dresses
587.0,1094.0,36.0,19.0,495.0,4.0,Y,Dresses,Dresses
588.0,875.0,46.0,13.0,50.0,2.0,N,Tops,Knits
589.0,823.0,37.0,0.0,196.0,5.0,Y,Tops,Blouses
590.0,835.0,42.0,24.0,251.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
591.0,833.0,26.0,22.0,280.0,4.0,Y,Tops,Blouses
592.0,833.0,33.0,16.0,179.0,5.0,Y,Tops,Blouses
593.0,820.0,52.0,11.0,295.0,5.0,Y,Tops,Blouses
594.0,835.0,41.0,27.0,73.0,5.0,Y,Tops,Blouses
595.0,1060.0,25.0,19.0,417.0,5.0,Y,Bottoms,Pants
596.0,1037.0,47.0,8.0,205.0,3.0,Y,Bottoms,Jeans
597.0,820.0,24.0,19.0,209.0,4.0,Y,Tops,Blouses
598.0,1079.0,32.0,0.0,500.0,3.0,N,Dresses,Dresses
599.0,1060.0,44.0,27.0,500.0,4.0,Y,Bottoms,Pants
600.0,875.0,66.0,4.0,306.0,5.0,Y,Tops,Knits
601.0,835.0,64.0,12.0,113.0,5.0,Y,Tops,Blouses
602.0,1078.0,39.0,21.0,499.0,5.0,Y,Dresses,Dresses
603.0,1037.0,42.0,38.0,135.0,1.0,N,Bottoms,Jeans
604.0,820.0,35.0,11.0,298.0,5.0,Y,Tops,Blouses
605.0,1072.0,59.0,50.0,324.0,5.0,Y,Dresses,Dresses
606.0,1094.0,64.0,40.0,263.0,3.0,Y,Dresses,Dresses
607.0,833.0,40.0,28.0,445.0,4.0,Y,Tops,Blouses
608.0,1037.0,22.0,12.0,382.0,4.0,Y,Bottoms,Jeans
609.0,1094.0,53.0,15.0,499.0,3.0,N,Dresses,Dresses
610.0,995.0,34.0,8.0,88.0,2.0,N,Bottoms,Skirts
611.0,252.0,35.0,0.0,0.0,4.0,Y,Intimate,Swim
612.0,634.0,29.0,30.0,260.0,4.0,Y,Intimate,Lounge
613.0,985.0,24.0,47.0,377.0,5.0,Y,Jackets,Jackets
614.0,1059.0,37.0,13.0,464.0,5.0,Y,Bottoms,Pants
615.0,985.0,65.0,19.0,128.0,5.0,Y,Jackets,Jackets
616.0,1059.0,36.0,9.0,341.0,5.0,Y,Bottoms,Pants
617.0,634.0,35.0,14.0,348.0,4.0,Y,Intimate,Lounge
618.0,1059.0,27.0,11.0,255.0,5.0,Y,Bottoms,Pants
619.0,252.0,36.0,0.0,201.0,4.0,Y,Intimate,Swim
620.0,634.0,28.0,23.0,195.0,5.0,Y,Intimate,Lounge
621.0,252.0,46.0,18.0,484.0,5.0,Y,Intimate,Swim
622.0,117.0,70.0,0.0,95.0,3.0,Y,Intimate,Legwear
623.0,117.0,57.0,0.0,64.0,5.0,Y,Intimate,Legwear
624.0,634.0,69.0,29.0,309.0,4.0,Y,Intimate,Lounge
625.0,252.0,28.0,25.0,139.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,8.0,null,null,null,null
626.0,252.0,36.0,12.0,275.0,5.0,Y,Intimate,Swim
627.0,634.0,40.0,19.0,284.0,4.0,Y,Intimate,Lounge
628.0,1059.0,80.0,17.0,238.0,5.0,Y,Bottoms,Pants
629.0,838.0,44.0,16.0,189.0,4.0,Y,Tops,Blouses
630.0,252.0,36.0,25.0,337.0,5.0,Y,Intimate,Swim
631.0,838.0,41.0,13.0,446.0,5.0,Y,Tops,Blouses
632.0,838.0,48.0,14.0,146.0,1.0,N,Tops,Blouses
633.0,634.0,49.0,0.0,249.0,5.0,Y,Intimate,Lounge
634.0,1059.0,42.0,35.0,384.0,3.0,N,Bottoms,Pants
635.0,634.0,37.0,14.0,333.0,4.0,Y,Intimate,Lounge
636.0,1008.0,38.0,30.0,335.0,5.0,Y,Bottoms,Skirts
637.0,838.0,58.0,0.0,70.0,5.0,Y,Tops,Blouses
638.0,620.0,47.0,25.0,195.0,4.0,Y,Bottoms,Shorts
639.0,634.0,36.0,11.0,295.0,5.0,Y,Intimate,Lounge
640.0,1059.0,66.0,18.0,59.0,5.0,Y,Bottoms,Pants
641.0,1059.0,51.0,10.0,140.0,4.0,Y,Bottoms,Pants
642.0,1059.0,38.0,12.0,121.0,5.0,Y,Bottoms,Pants
643.0,634.0,40.0,14.0,499.0,4.0,Y,Intimate,Lounge
644.0,1059.0,35.0,0.0,473.0,2.0,N,Bottoms,Pants
645.0,634.0,36.0,0.0,177.0,4.0,Y,Intimate,Lounge
646.0,1059.0,37.0,12.0,174.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,1.0,null,1.0,7.0,null,null,null,null
647.0,985.0,30.0,0.0,499.0,4.0,Y,Jackets,Jackets
648.0,252.0,35.0,18.0,372.0,5.0,Y,Intimate,Swim
649.0,1059.0,48.0,11.0,150.0,5.0,Y,Bottoms,Pants
650.0,1059.0,49.0,32.0,82.0,5.0,Y,Bottoms,Pants
651.0,252.0,70.0,47.0,495.0,5.0,Y,Intimate,Swim
652.0,1059.0,40.0,0.0,185.0,5.0,Y,Bottoms,Pants
653.0,1059.0,38.0,27.0,497.0,2.0,N,Bottoms,Pants
654.0,252.0,27.0,10.0,500.0,5.0,Y,Intimate,Swim
655.0,1008.0,46.0,8.0,107.0,5.0,Y,Bottoms,Skirts
656.0,943.0,50.0,28.0,500.0,5.0,Y,Tops,Sweaters
657.0,634.0,65.0,28.0,502.0,2.0,N,Intimate,Lounge
658.0,1008.0,22.0,0.0,157.0,5.0,Y,Bottoms,Skirts
659.0,252.0,93.0,13.0,341.0,5.0,Y,Intimate,Swim
660.0,838.0,43.0,11.0,500.0,5.0,Y,Tops,Blouses
661.0,1059.0,67.0,12.0,111.0,5.0,Y,Bottoms,Pants
662.0,1059.0,45.0,26.0,454.0,5.0,Y,Bottoms,Pants
663.0,620.0,42.0,12.0,83.0,5.0,Y,Bottoms,Shorts
664.0,1059.0,58.0,15.0,218.0,5.0,Y,Bottoms,Pants
665.0,117.0,52.0,8.0,159.0,5.0,Y,Intimate,Legwear
666.0,252.0,25.0,30.0,316.0,5.0,Y,Intimate,Swim
667.0,252.0,35.0,13.0,67.0,4.0,Y,Intimate,Swim
668.0,634.0,37.0,11.0,160.0,4.0,Y,Intimate,Lounge
669.0,838.0,29.0,9.0,288.0,2.0,N,Tops,Blouses
670.0,1008.0,29.0,30.0,154.0,3.0,N,Bottoms,Skirts
671.0,1059.0,47.0,10.0,351.0,4.0,Y,Bottoms,Pants
672.0,838.0,25.0,0.0,380.0,5.0,Y,Tops,Blouses
673.0,634.0,39.0,15.0,293.0,5.0,Y,Intimate,Lounge
674.0,1059.0,30.0,9.0,281.0,5.0,Y,Bottoms,Pants
675.0,1059.0,34.0,13.0,500.0,2.0,N,Bottoms,Pants
676.0,1059.0,60.0,30.0,489.0,3.0,N,Bottoms,Pants
677.0,1059.0,45.0,35.0,183.0,5.0,Y,Bottoms,Pants
678.0,1008.0,55.0,12.0,117.0,5.0,Y,Bottoms,Skirts
679.0,117.0,34.0,14.0,302.0,4.0,Y,Intimate,Legwear
680.0,886.0,36.0,0.0,118.0,4.0,Y,Tops,Knits
681.0,1087.0,62.0,21.0,500.0,4.0,Y,Dresses,Dresses
682.0,873.0,57.0,0.0,137.0,5.0,Y,Tops,Knits
683.0,1087.0,23.0,9.0,360.0,5.0,Y,Dresses,Dresses
684.0,886.0,37.0,0.0,100.0,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
685.0,745.0,68.0,0.0,192.0,5.0,Y,Intimate,Legwear
686.0,886.0,58.0,0.0,0.0,5.0,Y,Tops,Knits
687.0,937.0,36.0,5.0,243.0,3.0,N,Tops,Sweaters
688.0,1087.0,52.0,8.0,502.0,5.0,Y,Dresses,Dresses
689.0,937.0,39.0,19.0,120.0,5.0,Y,Tops,Sweaters
690.0,937.0,33.0,21.0,328.0,5.0,Y,Tops,Sweaters
691.0,1059.0,48.0,19.0,227.0,5.0,Y,Bottoms,Pants
692.0,1110.0,23.0,9.0,500.0,1.0,N,Dresses,Dresses
693.0,1059.0,38.0,50.0,236.0,5.0,Y,Bottoms,Pants
694.0,1110.0,24.0,29.0,499.0,4.0,Y,Dresses,Dresses
695.0,873.0,38.0,19.0,500.0,3.0,N,Tops,Knits
696.0,886.0,52.0,0.0,73.0,5.0,Y,Tops,Knits
697.0,1087.0,36.0,13.0,499.0,5.0,Y,Dresses,Dresses
698.0,937.0,26.0,24.0,208.0,5.0,Y,Tops,Sweaters
699.0,1110.0,35.0,15.0,175.0,2.0,N,Dresses,Dresses
700.0,886.0,48.0,16.0,445.0,5.0,Y,Tops,Knits
701.0,937.0,59.0,16.0,458.0,3.0,Y,Tops,Sweaters
702.0,886.0,46.0,28.0,343.0,4.0,Y,Tops,Knits
703.0,1137.0,49.0,13.0,353.0,5.0,Y,Trend,Trend
704.0,1165.0,31.0,24.0,499.0,3.0,N,Intimate,Swim
705.0,937.0,29.0,36.0,203.0,5.0,Y,Tops,Sweaters
706.0,1110.0,45.0,10.0,432.0,2.0,N,Dresses,Dresses
707.0,1087.0,32.0,0.0,0.0,5.0,Y,Dresses,Dresses
708.0,1059.0,40.0,16.0,501.0,5.0,Y,Bottoms,Pants
709.0,1137.0,69.0,39.0,500.0,5.0,Y,Trend,Trend
710.0,745.0,28.0,20.0,178.0,5.0,Y,Intimate,Legwear
711.0,937.0,74.0,18.0,303.0,4.0,Y,Tops,Sweaters
712.0,1110.0,48.0,8.0,256.0,4.0,Y,Dresses,Dresses
713.0,1110.0,35.0,21.0,500.0,4.0,Y,Dresses,Dresses
714.0,886.0,50.0,0.0,346.0,5.0,Y,Tops,Knits
715.0,937.0,38.0,4.0,290.0,5.0,Y,Tops,Sweaters
716.0,886.0,42.0,12.0,243.0,5.0,Y,Tops,Knits
717.0,937.0,45.0,13.0,214.0,5.0,Y,Tops,Sweaters
718.0,937.0,38.0,24.0,500.0,5.0,Y,Tops,Sweaters
719.0,873.0,51.0,15.0,362.0,5.0,Y,Tops,Knits
720.0,937.0,38.0,12.0,83.0,5.0,Y,Tops,Sweaters
721.0,886.0,46.0,25.0,312.0,5.0,Y,Tops,Knits
722.0,873.0,30.0,25.0,229.0,5.0,Y,Tops,Knits
