id,order_status,order_price,order_freight,order_qty,order_timestamp,order_approved_time,order_estimated_delivery_date,order_delivered_customer_date,order_product_id,review_creation_date,review_score
158,"delivered",59.9,17.67,1,"2017-10-31 08:52:41","2017-10-31 09:06:23","2017-11-24 00:00:00","2017-11-13 14:06:07",1605,"2017-11-14 00:00:00",5
159,"delivered",69.99,17.74,1,"2017-07-02 20:32:01","2017-07-04 04:10:08","2017-07-25 00:00:00","2017-07-11 19:32:56",1744,"2017-07-12 00:00:00",5
160,"delivered",89.85,14.72,1,"2018-03-08 10:44:02","2018-03-08 11:08:38","2018-03-26 00:00:00","2018-03-14 23:32:45",442,"2018-03-15 00:00:00",4
161,"delivered",1620,181.97,1,"2017-08-01 12:54:43","2017-08-02 02:50:45","2017-08-25 00:00:00","2017-08-15 17:52:09",668,"2017-08-16 00:00:00",1
162,"delivered",89.9,67,1,"2018-03-23 16:42:21","2018-03-23 16:55:53","2018-04-16 00:00:00","2018-05-01 21:16:42",1417,"2018-04-18 00:00:00",3
163,"delivered",399,42.12,1,"2018-01-31 13:53:43","2018-01-31 14:42:37","2018-03-01 00:00:00","2018-02-09 17:12:20",875,"2018-02-10 00:00:00",4
164,"delivered",28.56,19.83,1,"2017-11-17 13:12:10","2017-11-18 02:30:30","2017-12-15 00:00:00","2017-11-27 23:31:56",1562,"2017-11-28 00:00:00",5
165,"delivered",119.5,18.72,1,"2018-03-31 18:06:08","2018-03-31 18:27:13","2018-04-20 00:00:00","2018-04-06 18:48:41",373,"2018-04-07 00:00:00",2
166,"delivered",151.8,51.62,2,"2017-11-20 10:59:38","2017-11-20 11:15:31","2017-12-21 00:00:00","2017-11-29 00:44:48",170,"2017-11-30 00:00:00",1
167,"delivered",146.99,21.52,1,"2017-11-01 10:59:19","2017-11-01 13:06:27","2017-11-27 00:00:00","2017-11-14 21:42:13",1443,"2017-11-15 00:00:00",5
168,"delivered",79.9,21.64,1,"2018-03-08 19:46:03","2018-03-08 20:09:28","2018-03-27 00:00:00","2018-04-17 18:29:34",1590,"2018-03-29 00:00:00",1
169,"delivered",69.9,35.81,1,"2017-08-11 16:40:55","2017-08-12 16:50:19","2017-09-13 00:00:00","2017-09-11 18:46:47",2060,"2017-09-12 00:00:00",4
170,"delivered",69.9,167.05,1,"2017-06-20 12:39:46","2017-06-22 02:25:20","2017-07-12 00:00:00","2017-06-30 12:41:24",1198,"2017-07-01 00:00:00",1
171,"delivered",37.8,30.2,2,"2017-11-22 13:28:10","2017-11-24 03:11:38","2017-12-18 00:00:00","2017-12-06 20:13:04",377,"2017-12-07 00:00:00",1
172,"delivered",39.99,25.63,1,"2017-11-27 22:36:14","2017-11-30 16:27:02","2018-01-02 00:00:00","2017-12-14 19:38:42",354,"2017-12-15 00:00:00",5
173,"delivered",79.99,35.82,1,"2018-02-26 08:21:15","2018-02-27 07:55:30","2018-03-16 00:00:00","2018-03-07 18:06:06",2225,"2018-03-08 00:00:00",1
174,"delivered",50,18.23,1,"2018-03-19 00:17:15","2018-03-19 00:30:44","2018-04-18 00:00:00","2018-04-11 23:18:28",1340,"2018-04-05 00:00:00",5
175,"delivered",98.9,15.44,1,"2017-06-14 15:16:09","2017-06-15 03:10:25","2017-07-11 00:00:00","2017-06-28 15:41:43",1112,"2017-06-29 00:00:00",5
176,"delivered",9.9,25.63,1,"2017-12-14 17:19:50","2017-12-14 17:32:30","2018-01-16 00:00:00","2017-12-30 15:32:58",1326,"2017-12-31 00:00:00",5
177,"delivered",67.9,11.33,1,"2018-02-25 18:05:13","2018-02-25 18:15:29","2018-03-20 00:00:00","2018-03-19 15:41:47",1294,"2018-03-20 00:00:00",5
178,"delivered",59.9,14.01,1,"2018-02-16 13:41:51","2018-02-16 15:15:24","2018-03-09 00:00:00","2018-02-21 20:53:59",891,"2018-02-22 00:00:00",5
179,"delivered",289,46.48,1,"2018-02-04 12:16:07","2018-02-04 12:31:42","2018-03-05 00:00:00","2018-02-18 12:54:37",1916,"2018-02-19 00:00:00",3
180,"delivered",133.9,18.19,1,"2017-06-11 15:57:34","2017-06-11 16:10:13","2017-07-07 00:00:00","2017-06-19 20:46:51",1423,"2017-06-21 00:00:00",5
181,"delivered",39,15.1,1,"2017-09-03 18:33:50","2017-09-03 18:45:12","2017-09-25 00:00:00","2017-09-05 18:23:20",1049,"2017-09-06 00:00:00",4
182,"delivered",29.9,11.84,1,"2017-06-09 22:48:56","2017-06-09 23:15:12","2017-07-06 00:00:00","2017-06-23 11:15:01",2121,"2017-06-24 00:00:00",4
183,"delivered",189.99,20.82,1,"2017-05-21 08:01:31","2017-05-22 10:41:28","2017-08-23 00:00:00","2017-06-13 06:51:53",2215,"2017-06-14 00:00:00",4
184,"delivered",449.99,14.35,1,"2017-07-24 07:56:34","2017-07-24 08:05:52","2017-08-11 00:00:00","2017-07-25 21:58:38",874,"2017-07-26 00:00:00",5
185,"delivered",89,12.75,1,"2017-05-23 20:46:50","2017-05-23 20:55:20","2017-06-12 00:00:00","2017-05-30 02:52:29",264,"2017-05-31 00:00:00",5
186,"delivered",49.9,14.1,1,"2017-07-02 17:33:41","2017-07-02 17:45:22","2017-08-08 00:00:00","2017-07-24 17:32:53",717,"2017-07-25 00:00:00",4
187,"delivered",59.9,17.99,1,"2017-06-09 14:22:38","2017-06-09 14:35:17","2017-07-06 00:00:00","2017-06-19 21:47:38",1836,"2017-06-22 00:00:00",4
188,"delivered",149.9,18.84,1,"2017-12-08 09:38:19","2017-12-12 03:49:47","2018-01-05 00:00:00","2017-12-26 18:56:03",1721,"2017-12-27 00:00:00",1
189,"delivered",59.9,19.66,1,"2017-08-14 14:02:08","2017-08-14 14:24:10","2017-09-21 00:00:00","2017-08-28 22:14:38",729,"2017-08-29 00:00:00",5
190,"delivered",121.35,13.1,1,"2018-01-15 20:48:46","2018-01-15 20:58:24","2018-02-06 00:00:00","2018-01-22 21:52:57",516,"2018-01-23 00:00:00",4
191,"delivered",799,20.35,1,"2017-10-10 17:43:33","2017-10-10 17:56:22","2017-10-31 00:00:00","2017-10-20 20:52:33",370,"2017-10-21 00:00:00",4
192,"delivered",48.3,11.85,1,"2017-09-24 18:53:16","2017-09-24 19:04:40","2017-10-17 00:00:00","2017-10-03 23:08:10",1192,"2017-10-04 00:00:00",5
193,"delivered",23.8,12.48,1,"2017-11-20 12:47:26","2017-11-21 03:35:31","2017-12-07 00:00:00","2017-11-25 11:38:54",1362,"2017-11-26 00:00:00",5
194,"delivered",89.99,16.39,1,"2018-01-21 13:17:24","2018-01-22 13:50:04","2018-02-23 00:00:00","2018-02-05 20:53:07",2377,"2018-02-06 00:00:00",5
195,"delivered",258.99,18.55,1,"2017-04-22 18:54:19","2017-04-22 19:05:11","2017-05-16 00:00:00","2017-05-02 14:30:31",2410,"2017-05-03 00:00:00",5
196,"delivered",69.9,12.41,1,"2018-01-12 00:08:46","2018-01-12 00:30:55","2018-02-02 00:00:00","2018-01-31 16:46:54",1565,"2018-02-01 00:00:00",1
197,"processing",399,59.46,1,"2017-12-23 18:25:24","2017-12-23 18:34:19","2018-02-01 00:00:00","",1770,"2018-02-02 00:00:00",1
198,"delivered",99,31,1,"2017-11-23 19:18:44","2017-11-25 19:14:32","2017-12-12 00:00:00","2017-12-19 01:47:12",706,"2017-12-16 00:00:00",1
199,"delivered",17.89,14.52,1,"2017-05-02 21:24:03","2017-05-04 02:50:39","2017-05-25 00:00:00","2017-05-17 13:13:52",1204,"2017-05-18 00:00:00",5
200,"delivered",229.04,33.89,1,"2017-11-24 13:50:10","2017-11-24 15:56:14","2017-12-15 00:00:00","2017-12-05 20:43:00",2244,"2017-12-06 00:00:00",5
201,"delivered",72.99,11.15,1,"2018-03-13 12:30:40","2018-03-13 12:47:46","2018-03-23 00:00:00","2018-03-17 18:29:28",2072,"2018-03-18 00:00:00",3
202,"delivered",68.9,19.72,1,"2017-07-12 18:55:08","2017-07-12 19:05:16","2017-08-09 00:00:00","2017-07-26 21:32:10",2233,"2017-07-27 00:00:00",4
203,"delivered",56.99,14.15,1,"2017-06-05 00:11:23","2017-06-05 00:52:51","2017-06-29 00:00:00","2017-06-14 16:48:11",2122,"2017-06-15 00:00:00",3
204,"delivered",219.9,18.79,1,"2017-11-17 19:44:18","2017-11-17 21:10:37","2017-12-11 00:00:00","2017-12-06 17:50:44",957,"2017-12-13 00:00:00",4
205,"delivered",370.47,47.71,1,"2017-11-16 22:20:17","2017-11-16 22:37:48","2017-12-08 00:00:00","2017-11-24 22:41:20",565,"2017-11-25 00:00:00",1
206,"processing",82.62,22.05,1,"2017-04-13 21:12:54","2017-04-13 21:22:28","2017-05-09 00:00:00","",551,"2017-05-11 00:00:00",1
207,"delivered",40.5,8.82,1,"2018-03-14 20:17:36","2018-03-14 20:30:40","2018-04-10 00:00:00","2018-03-16 12:16:36",1053,"2018-03-17 00:00:00",5
208,"delivered",87.85,13.63,1,"2017-10-20 14:47:37","2017-10-20 15:05:57","2017-11-08 00:00:00","2017-11-06 20:58:34",238,"2017-11-07 00:00:00",4
209,"delivered",527.92,15.83,1,"2018-03-02 10:41:44","2018-03-02 10:50:50","2018-04-03 00:00:00","2018-03-15 21:26:45",382,"2018-03-15 00:00:00",5
210,"delivered",69.9,18.06,1,"2017-08-16 11:02:12","2017-08-16 11:25:14","2017-09-12 00:00:00","2017-08-24 16:27:29",1529,"2017-08-25 00:00:00",3
211,"delivered",285.9,66.81,1,"2017-08-17 09:41:36","2017-08-18 02:30:27","2017-09-11 00:00:00","2017-08-29 20:42:36",1,"2017-08-30 00:00:00",4
212,"delivered",39.99,28.75,1,"2017-06-28 18:52:40","2017-06-29 02:50:29","2017-07-26 00:00:00","2017-07-14 17:33:59",2091,"2017-07-15 00:00:00",4
213,"delivered",86.9,21.56,1,"2018-03-29 00:31:03","2018-03-29 09:47:55","2018-04-24 00:00:00","2018-04-17 18:54:51",2250,"2018-04-18 00:00:00",5
214,"delivered",349,27.72,1,"2018-02-16 18:22:38","2018-02-16 18:35:52","2018-03-15 00:00:00","2018-03-22 17:44:40",670,"2018-03-17 00:00:00",1
215,"delivered",114.94,28.16,1,"2017-10-18 20:58:36","2017-10-20 02:49:41","2017-11-13 00:00:00","2017-11-06 17:57:55",1199,"2017-11-07 00:00:00",5
216,"delivered",60,15.17,1,"2017-08-17 17:53:20","2017-08-17 18:45:17","2017-09-11 00:00:00","2017-08-29 23:57:36",1520,"2017-08-30 00:00:00",2
217,"delivered",20.9,14.1,1,"2017-06-03 15:33:58","2017-06-03 15:50:06","2017-06-28 00:00:00","2017-06-14 14:23:10",1132,"2017-06-15 00:00:00",5
218,"delivered",569,21.28,1,"2017-12-26 18:37:30","2017-12-26 18:48:04","2018-02-01 00:00:00","2018-02-22 11:14:56",2132,"2018-02-03 00:00:00",2
219,"delivered",49.99,26.89,1,"2017-09-25 20:31:25","2017-09-25 20:49:22","2017-10-31 00:00:00","2017-10-24 14:46:06",1081,"2017-10-25 00:00:00",5
220,"delivered",169.9,21.68,1,"2018-01-15 19:57:06","2018-01-17 04:31:16","2018-02-09 00:00:00","2018-02-01 19:54:00",1334,"2018-02-02 00:00:00",5
221,"delivered",79,13.57,1,"2017-09-26 00:23:35","2017-09-26 01:00:14","2017-10-18 00:00:00","2017-09-29 15:13:33",417,"2017-09-30 00:00:00",5
222,"delivered",82.99,28.98,1,"2017-12-09 17:59:48","2017-12-09 18:10:42","2018-01-16 00:00:00","2018-01-07 14:52:10",76,"2018-01-05 00:00:00",2
223,"delivered",229.9,16.36,1,"2017-08-06 22:20:11","2017-08-06 22:35:11","2017-08-29 00:00:00","2017-08-14 20:13:26",957,"2017-08-15 00:00:00",5
224,"delivered",194.65,17.12,1,"2018-02-11 16:35:52","2018-02-11 16:48:01","2018-03-08 00:00:00","2018-02-21 15:23:43",1114,"2018-02-22 00:00:00",5
225,"delivered",35.9,15.69,1,"2017-12-12 16:52:40","2017-12-12 17:08:53","2018-01-10 00:00:00","2017-12-26 17:52:45",1938,"2017-12-27 00:00:00",5
226,"delivered",119.8,23.84,2,"2017-11-09 20:07:07","2017-11-09 20:27:24","2017-12-01 00:00:00","2017-11-17 22:56:34",909,"2017-11-18 00:00:00",2
227,"delivered",49.9,19.59,1,"2018-01-24 09:51:50","2018-01-24 09:59:26","2018-02-22 00:00:00","2018-02-20 16:49:09",1605,"2018-02-21 00:00:00",5
228,"delivered",120,50.71,1,"2018-01-26 00:07:55","2018-01-27 11:57:23","2018-02-26 00:00:00","2018-02-06 20:19:10",1652,"2018-02-07 00:00:00",4
229,"delivered",89.9,14.96,1,"2017-10-19 21:47:37","2017-10-19 22:56:09","2017-11-07 00:00:00","2017-10-27 18:18:57",490,"2017-10-28 00:00:00",4
230,"delivered",34.99,7.78,1,"2017-09-26 12:48:14","2017-09-27 02:49:52","2017-10-16 00:00:00","2017-10-01 17:09:36",2020,"2017-10-02 00:00:00",5
231,"delivered",49.9,13.37,1,"2018-02-08 21:59:50","2018-02-09 17:35:39","2018-03-02 00:00:00","2018-02-23 13:19:34",179,"2018-02-24 00:00:00",5
232,"delivered",34.99,7.78,1,"2017-08-20 03:47:40","2017-08-20 03:55:07","2017-09-05 00:00:00","2017-08-23 14:33:13",2020,"2017-08-24 00:00:00",4
233,"delivered",35.9,17.92,1,"2018-02-19 17:02:12","2018-02-19 18:10:27","2018-03-19 00:00:00","2018-03-05 22:03:52",2397,"2018-03-06 00:00:00",5
234,"delivered",179,9.45,1,"2017-09-18 15:55:08","2017-09-18 16:10:32","2017-09-28 00:00:00","2017-09-22 17:12:21",1535,"2017-09-23 00:00:00",4
235,"delivered",24.75,12.69,1,"2017-07-13 13:13:39","2017-07-13 13:25:14","2017-08-02 00:00:00","2017-07-21 18:32:01",884,"2017-07-21 00:00:00",1
236,"delivered",45,7.78,1,"2017-10-12 16:18:45","2017-10-12 16:35:41","2017-10-25 00:00:00","2017-10-17 19:12:25",1566,"2017-10-18 00:00:00",5
237,"delivered",54.9,12.72,1,"2017-07-18 15:24:32","2017-07-18 15:43:25","2017-08-07 00:00:00","2017-07-25 19:14:02",1812,"2017-07-26 00:00:00",3
238,"delivered",49.9,14.1,1,"2018-02-01 18:25:20","2018-02-02 08:11:12","2018-03-02 00:00:00","2018-02-15 23:12:54",371,"2018-02-17 00:00:00",1
239,"delivered",89.9,14.8,1,"2017-04-07 21:09:35","2017-04-07 21:25:12","2017-05-04 00:00:00","2017-05-06 13:17:39",2250,"2017-05-06 00:00:00",1
240,"delivered",79,17.8,1,"2017-12-19 09:54:52","2017-12-19 10:11:31","2018-01-17 00:00:00","2018-01-05 23:10:37",417,"2018-01-06 00:00:00",5
241,"delivered",50,23.67,2,"2017-08-24 15:06:41","2017-08-24 15:46:01","2017-09-20 00:00:00","2017-08-28 14:37:58",86,"2017-08-29 00:00:00",1
242,"delivered",36.9,17.92,1,"2017-07-10 14:06:13","2017-07-12 02:10:56","2017-08-10 00:00:00","2017-07-26 19:39:55",2372,"2017-07-27 00:00:00",5
243,"delivered",157,29.57,1,"2017-12-04 09:57:18","2017-12-06 12:52:23","2017-12-27 00:00:00","2017-12-11 20:19:11",2291,"2017-12-12 00:00:00",3
244,"delivered",249,18.45,1,"2017-11-29 09:30:24","2017-11-29 09:48:25","2017-12-19 00:00:00","2017-12-07 16:08:55",5,"2017-12-08 00:00:00",2
245,"delivered",205,18.14,1,"2017-08-24 10:10:48","2017-08-24 10:25:21","2017-09-15 00:00:00","2017-09-01 15:00:13",2378,"2017-09-02 00:00:00",5
246,"delivered",215,8.83,1,"2017-05-26 11:32:14","2017-05-26 11:45:13","2017-06-12 00:00:00","2017-05-29 10:45:46",1861,"2017-05-30 00:00:00",5
247,"delivered",64.9,22.32,1,"2017-11-24 18:52:10","2017-11-24 22:15:30","2017-12-15 00:00:00","2017-12-19 21:32:11",687,"2017-12-17 00:00:00",1
248,"delivered",124.99,38.71,1,"2017-06-01 22:45:01","2017-06-01 22:55:07","2017-06-30 00:00:00","2017-06-21 18:07:27",418,"2017-06-17 00:00:00",5
249,"delivered",32.99,9.34,1,"2017-11-24 09:15:36","2017-11-25 03:38:32","2017-12-11 00:00:00","2017-12-13 21:58:38",1597,"2017-12-06 00:00:00",5
250,"delivered",205.8,28.9,2,"2017-05-18 19:04:48","2017-05-18 19:22:34","2017-06-07 00:00:00","2017-05-30 08:12:15",1650,"2017-05-31 00:00:00",1
251,"delivered",128.9,11.18,1,"2017-10-10 05:01:48","2017-10-10 05:14:12","2017-11-06 00:00:00","2017-10-16 15:40:13",171,"2017-10-17 00:00:00",4
252,"delivered",119.9,12.64,1,"2017-09-02 20:13:38","2017-09-04 17:04:35","2017-09-21 00:00:00","2017-09-14 18:05:00",1326,"2017-09-15 00:00:00",5
253,"delivered",76.9,16.98,1,"2017-09-03 23:13:21","2017-09-05 04:44:33","2017-10-02 00:00:00","2017-09-15 19:17:28",1488,"2017-09-16 00:00:00",5
254,"delivered",124,15.62,1,"2018-02-26 18:12:34","2018-02-27 15:50:29","2018-03-21 00:00:00","2018-04-04 19:04:13",433,"2018-03-24 00:00:00",1
255,"delivered",33.9,18.23,1,"2018-03-12 12:13:08","2018-03-12 12:29:14","2018-04-03 00:00:00","2018-04-16 15:58:40",525,"2018-04-05 00:00:00",2
256,"delivered",149.9,20.29,1,"2017-11-22 23:07:14","2017-11-24 03:12:34","2017-12-18 00:00:00","2018-01-04 23:54:59",318,"2017-12-21 00:00:00",1
257,"delivered",339,17.12,1,"2017-05-29 14:42:26","2017-05-29 14:55:18","2017-06-26 00:00:00","2017-06-07 13:47:42",803,"2017-06-08 00:00:00",5
258,"delivered",299,70.24,1,"2018-02-10 12:41:41","2018-02-10 12:55:51","2018-03-26 00:00:00","2018-02-24 10:07:21",618,"2018-02-28 00:00:00",1
259,"delivered",233.8,94.94,1,"2017-08-10 10:32:49","2017-08-10 10:45:19","2017-09-12 00:00:00","2017-08-23 18:36:16",936,"2017-08-24 00:00:00",5
260,"delivered",209.4,70.38,6,"2017-12-09 11:19:35","2017-12-09 12:51:05","2017-12-29 00:00:00","2017-12-12 20:37:43",1757,"2017-12-13 00:00:00",5
261,"delivered",199.9,24.78,1,"2017-11-24 10:38:40","2017-11-24 12:13:01","2017-12-18 00:00:00","2018-01-08 18:59:14",1668,"2017-12-19 00:00:00",1
262,"delivered",25,11.85,1,"2017-12-12 07:56:37","2017-12-12 08:09:01","2018-01-05 00:00:00","2018-01-03 17:46:10",369,"2018-01-04 00:00:00",3
263,"delivered",69,25.76,1,"2018-01-15 23:57:03","2018-01-16 00:50:03","2018-02-19 00:00:00","2018-01-26 18:04:12",1807,"2018-01-27 00:00:00",4
264,"delivered",189,13.66,1,"2017-06-01 22:45:06","2017-06-01 22:55:08","2017-06-27 00:00:00","2017-06-08 08:14:46",2344,"2017-06-09 00:00:00",4
265,"delivered",48.9,15.1,1,"2017-11-17 19:49:27","2017-11-18 08:47:24","2017-12-07 00:00:00","2017-12-05 14:59:06",1746,"2017-12-06 00:00:00",5
266,"delivered",69.9,167.05,1,"2017-06-20 12:39:46","2017-06-22 02:25:20","2017-07-12 00:00:00","2017-06-30 12:41:24",1251,"2017-07-01 00:00:00",1
267,"delivered",109.9,12.9,1,"2017-12-04 11:26:11","2017-12-04 16:31:35","2017-12-27 00:00:00","2017-12-14 18:04:20",2107,"2017-12-15 00:00:00",5
268,"delivered",6.3,15.1,1,"2017-11-29 18:07:54","2017-11-30 02:24:18","2017-12-27 00:00:00","2017-12-30 13:42:21",1464,"2017-12-30 00:00:00",2
269,"delivered",89.9,15.38,1,"2017-08-08 19:26:46","2017-08-09 19:24:31","2017-09-05 00:00:00","2017-08-30 20:42:46",490,"2017-08-31 00:00:00",3
270,"delivered",65.98,45.34,2,"2017-11-28 00:09:47","2017-11-28 00:38:34","2017-12-21 00:00:00","2017-12-29 15:38:49",1597,"2017-12-22 00:00:00",1
271,"delivered",447,32.17,1,"2017-06-25 11:24:35","2017-06-25 11:35:16","2017-07-26 00:00:00","2017-07-15 16:36:37",422,"2017-07-16 00:00:00",1
272,"delivered",142,79.16,1,"2017-06-22 22:41:57","2017-06-22 22:55:13","2017-07-14 00:00:00","2017-07-04 14:32:12",1772,"2017-07-05 00:00:00",4
273,"delivered",110.8,17.03,1,"2017-12-18 10:06:31","2017-12-19 09:10:53","2018-01-17 00:00:00","2018-01-08 16:03:28",2182,"2018-01-09 00:00:00",5
274,"delivered",248.99,60.29,1,"2017-12-28 18:21:09","2017-12-28 18:32:28","2018-02-02 00:00:00","2018-01-08 20:43:02",1664,"2018-01-09 00:00:00",4
275,"delivered",64.99,11.95,1,"2017-05-30 10:59:46","2017-05-30 11:10:17","2017-06-23 00:00:00","2017-06-05 12:18:01",1549,"2017-06-03 00:00:00",5
276,"delivered",49,13.41,1,"2017-11-24 09:32:43","2017-11-24 09:50:57","2017-12-14 00:00:00","2017-12-05 03:47:48",179,"2017-12-06 00:00:00",5
277,"delivered",79.98,19.73,1,"2018-03-08 15:37:44","2018-03-10 04:31:41","2018-04-05 00:00:00","2018-03-21 21:27:45",945,"2018-03-22 00:00:00",3
278,"delivered",24.9,14.1,1,"2017-12-03 14:46:28","2017-12-03 14:55:34","2018-01-11 00:00:00","2017-12-15 16:30:33",2062,"2017-12-16 00:00:00",4
279,"delivered",69.9,11.73,1,"2017-12-19 20:53:41","2017-12-20 06:58:30","2018-01-08 00:00:00","2018-01-12 21:57:14",1358,"2018-01-10 00:00:00",1
280,"delivered",270,14.02,1,"2017-11-16 17:21:21","2017-11-16 17:38:40","2017-12-11 00:00:00","2017-12-02 18:38:46",1411,"2017-12-03 00:00:00",3
281,"delivered",29.9,15.11,1,"2017-12-27 14:02:43","2017-12-28 13:57:30","2018-01-24 00:00:00","2018-01-13 16:12:48",2068,"2018-01-14 00:00:00",5
282,"delivered",347.91,12.57,1,"2018-03-02 10:41:43","2018-03-02 10:50:52","2018-04-02 00:00:00","2018-03-14 23:55:42",2362,"2018-03-15 00:00:00",5
283,"delivered",18.9,12.48,1,"2017-09-02 11:21:41","2017-09-05 04:11:03","2017-09-22 00:00:00","2017-09-15 01:04:09",1159,"2017-09-16 00:00:00",5
284,"delivered",115,36.13,1,"2017-11-25 12:20:11","2017-11-25 12:32:37","2017-12-28 00:00:00","2017-12-20 00:57:03",47,"2017-12-20 00:00:00",4
285,"delivered",388,15.15,1,"2018-03-16 17:38:59","2018-03-16 17:55:36","2018-03-28 00:00:00","2018-03-21 20:52:42",408,"2018-03-22 00:00:00",5
286,"delivered",136.9,8.72,1,"2018-03-20 20:45:12","2018-03-20 21:08:29","2018-04-02 00:00:00","2018-03-26 12:33:20",1263,"2018-03-27 00:00:00",5
287,"delivered",34.3,15.1,1,"2018-01-18 10:19:53","2018-01-18 10:31:34","2018-02-22 00:00:00","2018-01-30 21:07:30",316,"2018-01-31 00:00:00",5
288,"delivered",28.9,16.34,1,"2018-01-07 17:01:02","2018-01-07 17:09:20","2018-01-31 00:00:00","2018-01-15 14:52:51",534,"2018-01-16 00:00:00",4
289,"delivered",199.99,59.95,1,"2017-07-15 10:24:02","2017-07-15 10:35:11","2017-08-16 00:00:00","2017-07-31 18:09:01",2375,"2017-08-01 00:00:00",5
290,"delivered",120,21.64,1,"2017-12-23 11:00:33","2017-12-24 11:08:05","2018-01-29 00:00:00","2018-01-09 22:28:54",2075,"2017-12-28 00:00:00",5
291,"delivered",84.99,16.22,1,"2017-11-25 17:42:26","2017-11-25 17:53:29","2017-12-18 00:00:00","2017-12-07 19:22:48",1202,"2017-12-08 00:00:00",1
292,"delivered",690,65.57,1,"2017-07-26 21:53:51","2017-07-26 22:05:46","2017-08-18 00:00:00","2017-08-04 21:38:02",1489,"2017-08-05 00:00:00",5
293,"shipped",146,34.82,1,"2017-11-22 00:18:00","2017-11-22 00:29:23","2017-12-22 00:00:00","",923,"2017-12-24 00:00:00",1
294,"delivered",69.9,15.24,1,"2017-11-28 17:05:09","2017-11-28 17:15:28","2017-12-22 00:00:00","2017-12-14 21:03:49",649,"2017-12-15 00:00:00",5
295,"delivered",56,11.89,1,"2018-02-27 10:23:37","2018-02-27 11:00:58","2018-03-19 00:00:00","2018-03-26 12:52:28",1494,"2018-03-21 00:00:00",1
296,"delivered",79,19.79,1,"2017-07-13 09:24:10","2017-07-13 09:35:14","2017-08-08 00:00:00","2017-07-18 23:02:59",1536,"2017-07-19 00:00:00",5
297,"delivered",26.9,13.37,1,"2017-10-09 17:58:37","2017-10-10 03:35:24","2017-10-27 00:00:00","2017-10-13 18:14:00",1572,"2017-10-14 00:00:00",5
298,"delivered",106.72,13.09,1,"2017-10-16 20:05:58","2017-10-16 20:25:57","2017-11-01 00:00:00","2017-10-23 15:07:51",217,"2017-10-24 00:00:00",5
299,"delivered",69.88,33.89,1,"2017-07-01 09:34:04","2017-07-04 04:10:28","2017-07-27 00:00:00","2017-07-26 17:57:50",2327,"2017-07-27 00:00:00",5
300,"delivered",24.99,14.1,1,"2017-08-23 16:43:28","2017-08-24 16:50:19","2017-09-15 00:00:00","2017-09-05 17:07:05",367,"2017-09-06 00:00:00",4
301,"delivered",59.9,14.15,1,"2017-10-17 16:49:54","2017-10-19 07:34:49","2017-11-13 00:00:00","2017-10-25 15:07:10",265,"2017-10-26 00:00:00",4
302,"delivered",49.9,10.96,1,"2017-05-04 22:24:08","2017-05-04 22:35:11","2017-05-25 00:00:00","2017-05-10 14:56:49",4,"2017-05-11 00:00:00",4
303,"delivered",65.9,28.86,1,"2017-12-09 17:59:47","2017-12-09 18:10:44","2018-01-12 00:00:00","2018-01-04 23:32:54",612,"2018-01-05 00:00:00",2
304,"delivered",44.9,17.6,1,"2018-01-02 11:03:37","2018-01-03 04:17:36","2018-01-30 00:00:00","2018-01-16 16:59:26",1803,"2018-01-17 00:00:00",5
305,"delivered",19.9,19.95,1,"2018-03-13 16:58:02","2018-03-15 03:15:51","2018-04-18 00:00:00","2018-04-04 16:48:30",2116,"2018-04-05 00:00:00",1
306,"delivered",49,10.59,1,"2017-11-26 22:49:05","2017-11-27 10:55:17","2017-12-20 00:00:00","2017-12-16 12:36:35",729,"2017-12-17 00:00:00",5
307,"delivered",189,16.76,1,"2018-01-09 22:19:35","2018-01-10 10:32:53","2018-02-02 00:00:00","2018-01-17 12:55:12",2167,"2018-01-18 00:00:00",5
308,"delivered",39.9,11.72,1,"2018-02-26 21:40:14","2018-02-26 22:20:26","2018-03-16 00:00:00","2018-03-02 21:04:46",1247,"2018-03-03 00:00:00",1
